HPO-id,HPO label,entrz-gene-id,entrez-gene-symbol,additional info from G-D source,G-D source,Disease-ID for link,
,Abnormality of the male genitalia,1387,CREBBP,,orphadata,ORPHA:353281,
,Abnormality of the male genitalia,7737,RNF113A,-,mim2gene,OMIM:300953,
,Abnormality of the male genitalia,4204,MECP2,,orphadata,ORPHA:1762,
,Abnormality of the male genitalia,22931,RAB18,-,mim2gene,OMIM:614222,
,Abnormality of the male genitalia,50846,DHH,,orphadata,ORPHA:168563,
,Abnormality of the male genitalia,55593,OTUD5,-,mim2gene,OMIM:301056,
,Abnormality of the male genitalia,8195,MKKS,,orphadata,ORPHA:110,
,Abnormality of the male genitalia,2736,GLI2,-,mim2gene,OMIM:610829,
,Abnormality of the male genitalia,5290,PIK3CA,-,mim2gene,OMIM:615108,
,Abnormality of the male genitalia,81848,SPRY4,-,mim2gene,OMIM:146110,
,Abnormality of the male genitalia,51741,WWOX,,orphadata,ORPHA:251510,
,Abnormality of the male genitalia,140628,GATA5,,orphadata,ORPHA:3303,
,Abnormality of the male genitalia,64682,ANAPC1,,orphadata,ORPHA:221008,
,Abnormality of the male genitalia,64327,LMBR1,,orphadata,ORPHA:2378,
,Abnormality of the male genitalia,523,ATP6V1A,-,mim2gene,OMIM:617403,
,Abnormality of the male genitalia,54880,BCOR,,orphadata,ORPHA:568,
,Abnormality of the male genitalia,7466,WFS1,-,mim2gene,OMIM:222300,
,Abnormality of the male genitalia,51360,MBTPS2,,orphadata,ORPHA:2273,
,Abnormality of the male genitalia,2737,GLI3,,orphadata,ORPHA:672,
,Abnormality of the male genitalia,6934,TCF7L2,,orphadata,ORPHA:528084,
,Abnormality of the male genitalia,170302,ARX,-,mim2gene,OMIM:308350,
,Abnormality of the male genitalia,55023,PHIP,-,mim2gene,OMIM:617991,
,Abnormality of the male genitalia,55869,HDAC8,,orphadata,ORPHA:3459,
,Abnormality of the male genitalia,5195,PEX14,,orphadata,ORPHA:912,
,Abnormality of the male genitalia,2657,GDF1,,orphadata,ORPHA:3303,
,Abnormality of the male genitalia,3476,IGBP1,question,mim2gene,OMIM:300472,
,Abnormality of the male genitalia,6662,SOX9,,orphadata,ORPHA:140,
,Abnormality of the male genitalia,155382,VPS37D,,orphadata,ORPHA:904,
,Abnormality of the male genitalia,9075,CLDN2,question,mim2gene,OMIM:301060,
,Abnormality of the male genitalia,729920,CRPPA,,orphadata,ORPHA:899,
,Abnormality of the male genitalia,2033,EP300,,orphadata,ORPHA:353284,
,Abnormality of the male genitalia,720,C4A,,orphadata,ORPHA:117,
,Abnormality of the male genitalia,2222,FDFT1,-,mim2gene,OMIM:618156,
,Abnormality of the male genitalia,23568,ARL2BP,,orphadata,ORPHA:791,
,Abnormality of the male genitalia,9791,PTDSS1,,orphadata,ORPHA:2658,
,Abnormality of the male genitalia,3653,IPW,-,mim2gene,OMIM:176270,
,Abnormality of the male genitalia,6925,TCF4,,orphadata,ORPHA:2896,
,Abnormality of the male genitalia,84295,PHF6,,orphadata,ORPHA:127,
,Abnormality of the male genitalia,23530,NNT,-,mim2gene,OMIM:614736,
,Abnormality of the male genitalia,83987,CCDC8,,orphadata,ORPHA:2616,
,Abnormality of the male genitalia,8626,TP63,-,mim2gene,OMIM:604292,
,Abnormality of the male genitalia,91147,TMEM67,,orphadata,ORPHA:564,
,Abnormality of the male genitalia,6299,SALL1,,orphadata,ORPHA:857,
,Abnormality of the male genitalia,170302,ARX,,orphadata,ORPHA:452,
,Abnormality of the male genitalia,4692,NDN,,orphadata,ORPHA:177904,
,Abnormality of the male genitalia,338433,SNORD115-1,-,mim2gene,OMIM:176270,
,Abnormality of the male genitalia,55315,SLC29A3,,orphadata,ORPHA:168569,
,Abnormality of the male genitalia,203068,TUBB,,orphadata,ORPHA:2505,
,Abnormality of the male genitalia,7259,TSPYL1,-,mim2gene,OMIM:608800,
,Abnormality of the male genitalia,131377,KLHL40,,orphadata,ORPHA:171430,
,Abnormality of the male genitalia,57061,HYMAI,,orphadata,ORPHA:96191,
,Abnormality of the male genitalia,7424,VEGFC,-,mim2gene,OMIM:615907,
,Abnormality of the male genitalia,5290,PIK3CA,,orphadata,ORPHA:201,
,Abnormality of the male genitalia,4763,NF1,,orphadata,ORPHA:638,
,Abnormality of the male genitalia,55209,SETD5,,orphadata,ORPHA:404440,
,Abnormality of the male genitalia,129880,BBS5,-,mim2gene,OMIM:615983,
,Abnormality of the male genitalia,2074,ERCC6,,orphadata,ORPHA:90321,
,Abnormality of the male genitalia,367,AR,-,mim2gene,OMIM:312300,
,Abnormality of the male genitalia,23594,ORC6,-,mim2gene,OMIM:613803,
,Abnormality of the male genitalia,1183,CLCN4,,orphadata,ORPHA:485350,
,Abnormality of the male genitalia,7516,XRCC2,,orphadata,ORPHA:84,
,Abnormality of the male genitalia,2535,FZD2,,orphadata,ORPHA:93328,
,Abnormality of the male genitalia,79228,THOC6,,orphadata,ORPHA:363444,
,Abnormality of the male genitalia,4927,NUP88,-,mim2gene,OMIM:618393,
,Abnormality of the male genitalia,9739,SETD1A,,orphadata,ORPHA:528084,
,Abnormality of the male genitalia,60,ACTB,-,mim2gene,OMIM:243310,
,Abnormality of the male genitalia,10535,RNASEH2A,,orphadata,ORPHA:51,
,Abnormality of the male genitalia,9851,KIAA0753,-,mim2gene,OMIM:619479,
,Abnormality of the male genitalia,51111,KMT5B,-,mim2gene,OMIM:617788,
,Abnormality of the male genitalia,26121,PRPF31,,orphadata,ORPHA:791,
,Abnormality of the male genitalia,10274,STAG1,-,mim2gene,OMIM:617635,
,Abnormality of the male genitalia,4952,OCRL,-,mim2gene,OMIM:309000,
,Abnormality of the male genitalia,5781,PTPN11,,orphadata,ORPHA:648,
,Abnormality of the male genitalia,4998,ORC1,,orphadata,ORPHA:2554,
,Abnormality of the male genitalia,7258,TSPY1,,orphadata,ORPHA:1646,
,Abnormality of the male genitalia,10908,PNPLA6,question,mim2gene,OMIM:245800,
,Abnormality of the male genitalia,54872,PIGG,,orphadata,ORPHA:280,
,Abnormality of the male genitalia,463,ZFHX3,-,mim2gene,OMIM:176807,
,Abnormality of the male genitalia,128674,PROKR2,-,mim2gene,OMIM:244200,
,Abnormality of the male genitalia,5000,ORC4,,orphadata,ORPHA:2554,
,Abnormality of the male genitalia,3845,KRAS,-,mim2gene,OMIM:609942,
,Abnormality of the male genitalia,6657,SOX2,,orphadata,ORPHA:77298,
,Abnormality of the male genitalia,54101,RIPK4,-,mim2gene,OMIM:263650,
,Abnormality of the male genitalia,8822,FGF17,,orphadata,ORPHA:432,
,Abnormality of the male genitalia,2475,MTOR,,orphadata,ORPHA:457485,
,Abnormality of the male genitalia,7518,XRCC4,,orphadata,ORPHA:99812,
,Abnormality of the male genitalia,392255,GDF6,-,mim2gene,OMIM:613094,
,Abnormality of the male genitalia,9742,IFT140,,orphadata,ORPHA:791,
,Abnormality of the male genitalia,10664,CTCF,,orphadata,ORPHA:363611,
,Abnormality of the male genitalia,5894,RAF1,,orphadata,ORPHA:648,
,Abnormality of the male genitalia,3670,ISL1,,orphadata,ORPHA:93930,
,Abnormality of the male genitalia,197131,UBR1,,orphadata,ORPHA:2315,
,Abnormality of the male genitalia,324,APC,,orphadata,ORPHA:79665,
,Abnormality of the male genitalia,81887,LAS1L,-,mim2gene,OMIM:309585,
,Abnormality of the male genitalia,5573,PRKAR1A,-,mim2gene,OMIM:101800,
,Abnormality of the male genitalia,50945,TBX22,,orphadata,ORPHA:921,
,Abnormality of the male genitalia,2332,FMR1,-,mim2gene,OMIM:300624,
,Abnormality of the male genitalia,2245,FGD1,-,mim2gene,OMIM:305400,
,Abnormality of the male genitalia,3643,INSR,,orphadata,ORPHA:769,
,Abnormality of the male genitalia,23405,DICER1,,orphadata,ORPHA:276399,
,Abnormality of the male genitalia,23556,PIGN,-,mim2gene,OMIM:614080,
,Abnormality of the male genitalia,6234,RPS28,,orphadata,ORPHA:124,
,Abnormality of the male genitalia,5590,PRKCZ,,orphadata,ORPHA:1606,
,Abnormality of the male genitalia,1646,AKR1C2,-,mim2gene,OMIM:614279,
,Abnormality of the male genitalia,8642,DCHS1,,orphadata,ORPHA:314679,
,Abnormality of the male genitalia,6926,TBX3,,orphadata,ORPHA:3138,
,Abnormality of the male genitalia,10269,ZMPSTE24,,orphadata,ORPHA:1662,
,Abnormality of the male genitalia,79848,CSPP1,,orphadata,ORPHA:564,
,Abnormality of the male genitalia,90416,CCDC32,-,mim2gene,OMIM:619123,
,Abnormality of the male genitalia,11224,RPL35,,orphadata,ORPHA:124,
,Abnormality of the male genitalia,1748,DLX4,question,mim2gene,OMIM:616788,
,Abnormality of the male genitalia,79147,FKRP,-,mim2gene,OMIM:236670,
,Abnormality of the male genitalia,50945,TBX22,question,mim2gene,OMIM:302905,
,Abnormality of the male genitalia,145873,MESP2,,orphadata,ORPHA:2311,
,Abnormality of the male genitalia,221692,PHACTR1,-,mim2gene,OMIM:618298,
,Abnormality of the male genitalia,2187,FANCB,,orphadata,ORPHA:3412,
,Abnormality of the male genitalia,5818,NECTIN1,,orphadata,ORPHA:3253,
,Abnormality of the male genitalia,64419,MTMR14,,orphadata,ORPHA:169189,
,Abnormality of the male genitalia,7428,VHL,-,mim2gene,OMIM:193300,
,Abnormality of the male genitalia,8450,CUL4B,-,mim2gene,OMIM:300354,
,Abnormality of the male genitalia,80267,EDEM3,-,mim2gene,OMIM:619493,
,Abnormality of the male genitalia,4047,LSS,-,mim2gene,OMIM:618840,
,Abnormality of the male genitalia,10046,MAMLD1,,orphadata,ORPHA:95706,
,Abnormality of the male genitalia,337867,UBAC2,,orphadata,ORPHA:117,
,Abnormality of the male genitalia,8379,MAD1L1,-,mim2gene,OMIM:176807,
,Abnormality of the male genitalia,89891,DYNC2I2,-,mim2gene,OMIM:615633,
,Abnormality of the male genitalia,4998,ORC1,-,mim2gene,OMIM:224690,
,Abnormality of the male genitalia,84140,FAM161A,,orphadata,ORPHA:791,
,Abnormality of the male genitalia,81839,VANGL1,,orphadata,ORPHA:3027,
,Abnormality of the male genitalia,7428,VHL,,orphadata,ORPHA:892,
,Abnormality of the male genitalia,55690,PACS1,,orphadata,ORPHA:329224,
,Abnormality of the male genitalia,84733,CBX2,,orphadata,ORPHA:242,
,Abnormality of the male genitalia,7290,HIRA,,orphadata,ORPHA:567,
,Abnormality of the male genitalia,79728,PALB2,,orphadata,ORPHA:84,
,Abnormality of the male genitalia,745,MYRF,-,mim2gene,OMIM:618280,
,Abnormality of the male genitalia,51733,UPB1,-,mim2gene,OMIM:613161,
,Abnormality of the male genitalia,84100,ARL6,susceptibility; modifier,mim2gene,OMIM:209900,
,Abnormality of the male genitalia,9091,PIGQ,,orphadata,ORPHA:1934,
,Abnormality of the male genitalia,867,CBL,-,mim2gene,OMIM:613563,
,Abnormality of the male genitalia,9785,DHX38,,orphadata,ORPHA:791,
,Abnormality of the male genitalia,219844,HYLS1,-,mim2gene,OMIM:236680,
,Abnormality of the male genitalia,529,ATP6V1E1,-,mim2gene,OMIM:617402,
,Abnormality of the male genitalia,2707,GJB3,,orphadata,ORPHA:317,
,Abnormality of the male genitalia,56154,TEX15,-,mim2gene,OMIM:617960,
,Abnormality of the male genitalia,9382,COG1,-,mim2gene,OMIM:611209,
,Abnormality of the male genitalia,3110,MNX1,,orphadata,ORPHA:1552,
,Abnormality of the male genitalia,2189,FANCG,,orphadata,ORPHA:84,
,Abnormality of the male genitalia,2255,FGF10,,orphadata,ORPHA:2363,
,Abnormality of the male genitalia,54903,MKS1,,orphadata,ORPHA:110,
,Abnormality of the male genitalia,6611,SMS,-,mim2gene,OMIM:309583,
,Abnormality of the male genitalia,2200,FBN1,,orphadata,ORPHA:284979,
,Abnormality of the male genitalia,94005,PIGS,-,mim2gene,OMIM:618143,
,Abnormality of the male genitalia,23322,RPGRIP1L,,orphadata,ORPHA:564,
,Abnormality of the male genitalia,170302,ARX,,orphadata,ORPHA:1934,
,Abnormality of the male genitalia,9820,CUL7,-,mim2gene,OMIM:273750,
,Abnormality of the male genitalia,145226,RDH12,,orphadata,ORPHA:791,
,Abnormality of the male genitalia,8925,HERC1,,orphadata,ORPHA:457359,
,Abnormality of the male genitalia,10630,PDPN,,orphadata,ORPHA:1606,
,Abnormality of the male genitalia,6899,TBX1,,orphadata,ORPHA:1727,
,Abnormality of the male genitalia,79087,ALG12,-,mim2gene,OMIM:607143,
,Abnormality of the male genitalia,6736,SRY,,orphadata,ORPHA:2138,
,Abnormality of the male genitalia,1230,CCR1,,orphadata,ORPHA:117,
,Abnormality of the male genitalia,2261,FGFR3,-,mim2gene,OMIM:149730,
,Abnormality of the male genitalia,2516,NR5A1,,orphadata,ORPHA:393,
,Abnormality of the male genitalia,5894,RAF1,-,mim2gene,OMIM:611553,
,Abnormality of the male genitalia,6655,SOS2,,orphadata,ORPHA:648,
,Abnormality of the male genitalia,9632,SEC24C,,orphadata,ORPHA:567,
,Abnormality of the male genitalia,2072,ERCC4,,orphadata,ORPHA:90321,
,Abnormality of the male genitalia,2068,ERCC2,,orphadata,ORPHA:33364,
,Abnormality of the male genitalia,10149,ADGRG2,-,mim2gene,OMIM:300985,
,Abnormality of the male genitalia,23512,SUZ12,-,mim2gene,OMIM:618786,
,Abnormality of the male genitalia,55651,NHP2,,orphadata,ORPHA:1775,
,Abnormality of the male genitalia,2132,EXT2,-,mim2gene,OMIM:616682,
,Abnormality of the male genitalia,6736,SRY,,orphadata,ORPHA:251510,
,Abnormality of the male genitalia,7516,XRCC2,,orphadata,ORPHA:399805,
,Abnormality of the male genitalia,8318,CDC45,,orphadata,ORPHA:2554,
,Abnormality of the male genitalia,23020,SNRNP200,,orphadata,ORPHA:791,
,Abnormality of the male genitalia,79583,TMEM231,,orphadata,ORPHA:564,
,Abnormality of the male genitalia,26191,PTPN22,,orphadata,ORPHA:900,
,Abnormality of the male genitalia,26057,ANKRD17,,orphadata,ORPHA:528084,
,Abnormality of the male genitalia,9126,SMC3,-,mim2gene,OMIM:610759,
,Abnormality of the male genitalia,4621,MYH3,-,mim2gene,OMIM:193700,
,Abnormality of the male genitalia,80776,B9D2,,orphadata,ORPHA:564,
,Abnormality of the male genitalia,10297,APC2,,orphadata,ORPHA:821,
,Abnormality of the male genitalia,388015,RTL1,,orphadata,ORPHA:96184,
,Abnormality of the male genitalia,55904,KMT2E,-,mim2gene,OMIM:618512,
,Abnormality of the male genitalia,51259,TMEM216,,orphadata,ORPHA:2754,
,Abnormality of the male genitalia,5626,PROP1,,orphadata,ORPHA:90695,
,Abnormality of the male genitalia,92579,G6PC3,-,mim2gene,OMIM:612541,
,Abnormality of the male genitalia,1028,CDKN1C,-,mim2gene,OMIM:614732,
,Abnormality of the male genitalia,9817,KEAP1,,orphadata,ORPHA:276399,
,Abnormality of the male genitalia,6304,SATB1,,orphadata,ORPHA:528084,
,Abnormality of the male genitalia,340419,RSPO2,,orphadata,ORPHA:3301,
,Abnormality of the male genitalia,1643,DDB2,,orphadata,ORPHA:910,
,Abnormality of the male genitalia,23013,SPEN,,orphadata,ORPHA:1606,
,Abnormality of the male genitalia,9786,KIAA0586,,orphadata,ORPHA:397715,
,Abnormality of the male genitalia,5604,MAP2K1,,orphadata,ORPHA:1340,
,Abnormality of the male genitalia,3643,INSR,,orphadata,ORPHA:508,
,Abnormality of the male genitalia,7874,USP7,,orphadata,ORPHA:500055,
,Abnormality of the male genitalia,4214,MAP3K1,,orphadata,ORPHA:251510,
,Abnormality of the male genitalia,84295,PHF6,-,mim2gene,OMIM:301900,
,Abnormality of the male genitalia,2294,FOXF1,-,mim2gene,OMIM:265380,
,Abnormality of the male genitalia,1584,CYP11B1,-,mim2gene,OMIM:202010,
,Abnormality of the male genitalia,25782,RAB3GAP2,,orphadata,ORPHA:2510,
,Abnormality of the male genitalia,6997,TDGF1,,orphadata,ORPHA:280200,
,Abnormality of the male genitalia,10082,GPC6,-,mim2gene,OMIM:258315,
,Abnormality of the male genitalia,5949,RBP3,,orphadata,ORPHA:791,
,Abnormality of the male genitalia,254528,MEIOB,,orphadata,ORPHA:399805,
,Abnormality of the male genitalia,84464,SLX4,,orphadata,ORPHA:84,
,Abnormality of the male genitalia,79147,FKRP,,orphadata,ORPHA:899,
,Abnormality of the male genitalia,1387,CREBBP,-,mim2gene,OMIM:618332,
,Abnormality of the male genitalia,2132,EXT2,,orphadata,ORPHA:466926,
,Abnormality of the male genitalia,5605,MAP2K2,,orphadata,ORPHA:638,
,Abnormality of the male genitalia,6134,RPL10,-,mim2gene,OMIM:300998,
,Abnormality of the male genitalia,134218,DNAJC21,-,mim2gene,OMIM:617052,
,Abnormality of the male genitalia,1857,DVL3,,orphadata,ORPHA:3107,
,Abnormality of the male genitalia,4210,MEFV,,orphadata,ORPHA:342,
,Abnormality of the male genitalia,78989,COLEC11,,orphadata,ORPHA:293843,
,Abnormality of the male genitalia,3040,HBA2,,orphadata,ORPHA:98791,
,Abnormality of the male genitalia,5290,PIK3CA,,orphadata,ORPHA:276280,
,Abnormality of the male genitalia,5449,POU1F1,,orphadata,ORPHA:95494,
,Abnormality of the male genitalia,7490,WT1,,orphadata,ORPHA:3097,
,Abnormality of the male genitalia,2332,FMR1,,orphadata,ORPHA:261483,
,Abnormality of the male genitalia,402381,SOHLH1,,orphadata,ORPHA:399805,
,Abnormality of the male genitalia,6010,RHO,,orphadata,ORPHA:791,
,Abnormality of the male genitalia,83879,CDCA7,-,mim2gene,OMIM:616910,
,Abnormality of the male genitalia,6608,SMO,-,mim2gene,OMIM:241800,
,Abnormality of the male genitalia,3975,LHX1,,orphadata,ORPHA:261265,
,Abnormality of the male genitalia,4853,NOTCH2,-,mim2gene,OMIM:102500,
,Abnormality of the male genitalia,49855,SCAPER,,orphadata,ORPHA:110,
,Abnormality of the male genitalia,6885,MAP3K7,-,mim2gene,OMIM:157800,
,Abnormality of the male genitalia,22800,RRAS2,,orphadata,ORPHA:648,
,Abnormality of the male genitalia,1968,EIF2S3,,orphadata,ORPHA:85282,
,Abnormality of the male genitalia,3981,LIG4,-,mim2gene,OMIM:606593,
,Abnormality of the male genitalia,7319,UBE2A,,orphadata,ORPHA:163956,
,Abnormality of the male genitalia,5144,PDE4D,,orphadata,ORPHA:280651,
,Abnormality of the male genitalia,8450,CUL4B,,orphadata,ORPHA:85293,
,Abnormality of the male genitalia,50511,SYCP3,,orphadata,ORPHA:399805,
,Abnormality of the male genitalia,595,CCND1,susceptibility; modifier,mim2gene,OMIM:193300,
,Abnormality of the male genitalia,2324,FLT4,,orphadata,ORPHA:79452,
,Abnormality of the male genitalia,26123,TCTN3,,orphadata,ORPHA:2754,
,Abnormality of the male genitalia,389549,FEZF1,-,mim2gene,OMIM:146110,
,Abnormality of the male genitalia,50940,PDE11A,,orphadata,ORPHA:189439,
,Abnormality of the male genitalia,28952,CCDC22,,orphadata,ORPHA:7,
,Abnormality of the male genitalia,374969,SVBP,,orphadata,ORPHA:528084,
,Abnormality of the male genitalia,130557,ZNF513,,orphadata,ORPHA:791,
,Abnormality of the male genitalia,57697,FANCM,-,mim2gene,OMIM:618086,
,Abnormality of the male genitalia,23389,MED13L,,orphadata,ORPHA:369891,
,Abnormality of the male genitalia,10484,SEC23A,-,mim2gene,OMIM:607812,
,Abnormality of the male genitalia,83483,PLVAP,-,mim2gene,OMIM:618183,
,Abnormality of the male genitalia,8924,HERC2,-,mim2gene,OMIM:176270,
,Abnormality of the male genitalia,64220,STRA6,-,mim2gene,OMIM:601186,
,Abnormality of the male genitalia,5728,PTEN,,orphadata,ORPHA:201,
,Abnormality of the male genitalia,3209,HOXA13,-,mim2gene,OMIM:140000,
,Abnormality of the male genitalia,5828,PEX2,,orphadata,ORPHA:912,
,Abnormality of the male genitalia,2071,ERCC3,,orphadata,ORPHA:910,
,Abnormality of the male genitalia,583,BBS2,,orphadata,ORPHA:110,
,Abnormality of the male genitalia,64220,STRA6,,orphadata,ORPHA:2470,
,Abnormality of the male genitalia,25942,SIN3A,,orphadata,ORPHA:94065,
,Abnormality of the male genitalia,170302,ARX,,orphadata,ORPHA:2508,
,Abnormality of the male genitalia,8936,WASF1,,orphadata,ORPHA:528084,
,Abnormality of the male genitalia,6095,RORA,-,mim2gene,OMIM:618060,
,Abnormality of the male genitalia,3730,ANOS1,-,mim2gene,OMIM:308700,
,Abnormality of the male genitalia,389549,FEZF1,-,mim2gene,OMIM:616030,
,Abnormality of the male genitalia,6662,SOX9,,orphadata,ORPHA:242,
,Abnormality of the male genitalia,3784,KCNQ1,-,mim2gene,OMIM:130650,
,Abnormality of the male genitalia,2239,GPC4,,orphadata,ORPHA:373,
,Abnormality of the male genitalia,6925,TCF4,,orphadata,ORPHA:2896,
,Abnormality of the male genitalia,5015,OTX2,,orphadata,ORPHA:3157,
,Abnormality of the male genitalia,9652,TTC37,-,mim2gene,OMIM:222470,
,Abnormality of the male genitalia,26040,SETBP1,-,mim2gene,OMIM:269150,
,Abnormality of the male genitalia,6885,MAP3K7,,orphadata,ORPHA:1826,
,Abnormality of the male genitalia,4593,MUSK,,orphadata,ORPHA:994,
