Chemical	Chemical_URI	Relationship	Relationship_URI	Gene	Gene_URI
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		ENOSF1	http://identifiers.org/hgnc.symbol/ENOSF1
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		PGAM1	http://identifiers.org/hgnc.symbol/PGAM1
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		EFEMP1	http://identifiers.org/hgnc.symbol/EFEMP1
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		SC5D	http://identifiers.org/hgnc.symbol/SC5D
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		ANXA6	http://identifiers.org/hgnc.symbol/ANXA6
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		HSD11B1	http://identifiers.org/hgnc.symbol/HSD11B1
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		MYOT	http://identifiers.org/hgnc.symbol/MYOT
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		SCRG1	http://identifiers.org/hgnc.symbol/SCRG1
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		WDR7	http://identifiers.org/hgnc.symbol/WDR7
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		KRT15	http://identifiers.org/hgnc.symbol/KRT15
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		SDC2	http://identifiers.org/hgnc.symbol/SDC2
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		PITX1	http://identifiers.org/hgnc.symbol/PITX1
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		SERPINE2	http://identifiers.org/hgnc.symbol/SERPINE2
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		TFPI	http://identifiers.org/hgnc.symbol/TFPI
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		RHOBTB3	http://identifiers.org/hgnc.symbol/RHOBTB3
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		REG1A	http://identifiers.org/hgnc.symbol/REG1A
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		IFRD2	http://identifiers.org/hgnc.symbol/IFRD2
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		INSIG1	http://identifiers.org/hgnc.symbol/INSIG1
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		CNOT4	http://identifiers.org/hgnc.symbol/CNOT4
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		TSPAN8	http://identifiers.org/hgnc.symbol/TSPAN8
progesterone	https://identifiers.org/lincs.smallmolecule:LSM-3452	upregulates		DLD	http://identifiers.org/hgnc.symbol/DLD
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		FOSB	http://identifiers.org/hgnc.symbol/FOSB
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		DNAJA3	http://identifiers.org/hgnc.symbol/DNAJA3
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		STAB1	http://identifiers.org/hgnc.symbol/STAB1
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		SCG2	http://identifiers.org/hgnc.symbol/SCG2
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		THBD	http://identifiers.org/hgnc.symbol/THBD
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		SIRPA	http://identifiers.org/hgnc.symbol/SIRPA
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		GINS4	http://identifiers.org/hgnc.symbol/GINS4
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		XBP1	http://identifiers.org/hgnc.symbol/XBP1
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		ABCC3	http://identifiers.org/hgnc.symbol/ABCC3
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		TEK	http://identifiers.org/hgnc.symbol/TEK
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		CDS2	http://identifiers.org/hgnc.symbol/CDS2
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		DGKZ	http://identifiers.org/hgnc.symbol/DGKZ
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		WARS	http://identifiers.org/hgnc.symbol/WARS
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		WT1	http://identifiers.org/hgnc.symbol/WT1
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		CITED2	http://identifiers.org/hgnc.symbol/CITED2
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		AREG	http://identifiers.org/hgnc.symbol/AREG
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		ABLIM1	http://identifiers.org/hgnc.symbol/ABLIM1
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		PAPSS2	http://identifiers.org/hgnc.symbol/PAPSS2
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		MSLN	http://identifiers.org/hgnc.symbol/MSLN
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		TNS3	http://identifiers.org/hgnc.symbol/TNS3
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		ZNF721	http://identifiers.org/hgnc.symbol/ZNF721
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		UCHL1	http://identifiers.org/hgnc.symbol/UCHL1
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		APOBEC3B	http://identifiers.org/hgnc.symbol/APOBEC3B
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		SAMSN1	http://identifiers.org/hgnc.symbol/SAMSN1
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		TM4SF1	http://identifiers.org/hgnc.symbol/TM4SF1
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		MICAL2	http://identifiers.org/hgnc.symbol/MICAL2
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		RRM2	http://identifiers.org/hgnc.symbol/RRM2
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		CFD	http://identifiers.org/hgnc.symbol/CFD
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		SYNPO	http://identifiers.org/hgnc.symbol/SYNPO
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		GINS1	http://identifiers.org/hgnc.symbol/GINS1
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		SULF1	http://identifiers.org/hgnc.symbol/SULF1
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		STC2	http://identifiers.org/hgnc.symbol/STC2
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		ICAM2	http://identifiers.org/hgnc.symbol/ICAM2
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		TSPAN4	http://identifiers.org/hgnc.symbol/TSPAN4
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		MGP	http://identifiers.org/hgnc.symbol/MGP
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		NPIPB3	http://identifiers.org/hgnc.symbol/NPIPB3
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		GPX3	http://identifiers.org/hgnc.symbol/GPX3
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		ZMYM2	http://identifiers.org/hgnc.symbol/ZMYM2
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		JAG1	http://identifiers.org/hgnc.symbol/JAG1
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		NTRK2	http://identifiers.org/hgnc.symbol/NTRK2
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		CTNND1	http://identifiers.org/hgnc.symbol/CTNND1
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		POSTN	http://identifiers.org/hgnc.symbol/POSTN
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		SORBS3	http://identifiers.org/hgnc.symbol/SORBS3
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		EIF5A	http://identifiers.org/hgnc.symbol/EIF5A
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		SLC7A7	http://identifiers.org/hgnc.symbol/SLC7A7
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		CSRP1	http://identifiers.org/hgnc.symbol/CSRP1
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		ADIRF	http://identifiers.org/hgnc.symbol/ADIRF
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		SLC5A6	http://identifiers.org/hgnc.symbol/SLC5A6
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		TLR4	http://identifiers.org/hgnc.symbol/TLR4
levodopa	https://identifiers.org/lincs.smallmolecule:LSM-5481	upregulates		RBM34	http://identifiers.org/hgnc.symbol/RBM34
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		FXYD2	http://identifiers.org/hgnc.symbol/FXYD2
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		MEIS2	http://identifiers.org/hgnc.symbol/MEIS2
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		SVIL	http://identifiers.org/hgnc.symbol/SVIL
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		CSGALNACT1	http://identifiers.org/hgnc.symbol/CSGALNACT1
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		TIMM9	http://identifiers.org/hgnc.symbol/TIMM9
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		RGS4	http://identifiers.org/hgnc.symbol/RGS4
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		CRISPLD2	http://identifiers.org/hgnc.symbol/CRISPLD2
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		PLCB1	http://identifiers.org/hgnc.symbol/PLCB1
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		GAS7	http://identifiers.org/hgnc.symbol/GAS7
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		VCAN	http://identifiers.org/hgnc.symbol/VCAN
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		GDF15	http://identifiers.org/hgnc.symbol/GDF15
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		SNAP25	http://identifiers.org/hgnc.symbol/SNAP25
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		VNN1	http://identifiers.org/hgnc.symbol/VNN1
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		TFPI2	http://identifiers.org/hgnc.symbol/TFPI2
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		ALDH1A2	http://identifiers.org/hgnc.symbol/ALDH1A2
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		EEF1A2	http://identifiers.org/hgnc.symbol/EEF1A2
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		PGAM1	http://identifiers.org/hgnc.symbol/PGAM1
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		KYNU	http://identifiers.org/hgnc.symbol/KYNU
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		EMP3	http://identifiers.org/hgnc.symbol/EMP3
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		TGM2	http://identifiers.org/hgnc.symbol/TGM2
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		H1F0	http://identifiers.org/hgnc.symbol/H1F0
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		MT2A	http://identifiers.org/hgnc.symbol/MT2A
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		MT1X	http://identifiers.org/hgnc.symbol/MT1X
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		CXCL12	http://identifiers.org/hgnc.symbol/CXCL12
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		GULP1	http://identifiers.org/hgnc.symbol/GULP1
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		EDNRA	http://identifiers.org/hgnc.symbol/EDNRA
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		ZYX	http://identifiers.org/hgnc.symbol/ZYX
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		CD93	http://identifiers.org/hgnc.symbol/CD93
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		IKBKE	http://identifiers.org/hgnc.symbol/IKBKE
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		DUSP5	http://identifiers.org/hgnc.symbol/DUSP5
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		CLTB	http://identifiers.org/hgnc.symbol/CLTB
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		DCHS1	http://identifiers.org/hgnc.symbol/DCHS1
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		NPTX2	http://identifiers.org/hgnc.symbol/NPTX2
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		INPP5A	http://identifiers.org/hgnc.symbol/INPP5A
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		CAPN2	http://identifiers.org/hgnc.symbol/CAPN2
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		POSTN	http://identifiers.org/hgnc.symbol/POSTN
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		PPP1R3C	http://identifiers.org/hgnc.symbol/PPP1R3C
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		NRP1	http://identifiers.org/hgnc.symbol/NRP1
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		PIEZO1	http://identifiers.org/hgnc.symbol/PIEZO1
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		CDK19	http://identifiers.org/hgnc.symbol/CDK19
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		E2F2	http://identifiers.org/hgnc.symbol/E2F2
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		ATP2B1	http://identifiers.org/hgnc.symbol/ATP2B1
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		MT1F	http://identifiers.org/hgnc.symbol/MT1F
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		MT1HL1	http://identifiers.org/hgnc.symbol/MT1HL1
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		SGK1	http://identifiers.org/hgnc.symbol/SGK1
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		XIST	http://identifiers.org/hgnc.symbol/XIST
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		MT1G	http://identifiers.org/hgnc.symbol/MT1G
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		MT1H	http://identifiers.org/hgnc.symbol/MT1H
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		TFF1	http://identifiers.org/hgnc.symbol/TFF1
flubendazole	https://identifiers.org/lincs.smallmolecule:LSM-5916	upregulates		MT1E	http://identifiers.org/hgnc.symbol/MT1E
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		IKZF1	http://identifiers.org/hgnc.symbol/IKZF1
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		ACSL1	http://identifiers.org/hgnc.symbol/ACSL1
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		GNG11	http://identifiers.org/hgnc.symbol/GNG11
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		NDRG2	http://identifiers.org/hgnc.symbol/NDRG2
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		BCHE	http://identifiers.org/hgnc.symbol/BCHE
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		VEGFC	http://identifiers.org/hgnc.symbol/VEGFC
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		DYRK3	http://identifiers.org/hgnc.symbol/DYRK3
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		SLC3A1	http://identifiers.org/hgnc.symbol/SLC3A1
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		GPC3	http://identifiers.org/hgnc.symbol/GPC3
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		ZEB1	http://identifiers.org/hgnc.symbol/ZEB1
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		CLU	http://identifiers.org/hgnc.symbol/CLU
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		BEX3	http://identifiers.org/hgnc.symbol/BEX3
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		NEDD9	http://identifiers.org/hgnc.symbol/NEDD9
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		S100A12	http://identifiers.org/hgnc.symbol/S100A12
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		IGFBP1	http://identifiers.org/hgnc.symbol/IGFBP1
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		COLGALT2	http://identifiers.org/hgnc.symbol/COLGALT2
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		MAGEA12	http://identifiers.org/hgnc.symbol/MAGEA12
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		CAST	http://identifiers.org/hgnc.symbol/CAST
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		SAMD4A	http://identifiers.org/hgnc.symbol/SAMD4A
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		CX3CR1	http://identifiers.org/hgnc.symbol/CX3CR1
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		CD69	http://identifiers.org/hgnc.symbol/CD69
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		VTCN1	http://identifiers.org/hgnc.symbol/VTCN1
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		PIP	http://identifiers.org/hgnc.symbol/PIP
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		AOX1	http://identifiers.org/hgnc.symbol/AOX1
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		KDM5D	http://identifiers.org/hgnc.symbol/KDM5D
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		F5	http://identifiers.org/hgnc.symbol/F5
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		RPIA	http://identifiers.org/hgnc.symbol/RPIA
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		LRRC17	http://identifiers.org/hgnc.symbol/LRRC17
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		AGTR1	http://identifiers.org/hgnc.symbol/AGTR1
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		ANXA3	http://identifiers.org/hgnc.symbol/ANXA3
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		TIMM9	http://identifiers.org/hgnc.symbol/TIMM9
cyclophosphamide	https://identifiers.org/lincs.smallmolecule:LSM-4961	upregulates		HSPA6	http://identifiers.org/hgnc.symbol/HSPA6
